148.630071599,95.3878281623,84.6276849642,45.0045253916,28.8963036972,29.5037685734,1.54277723847,0.00397269365696,2.921966939,2.30722764576,2.13112019772,398,530,789,18,784.0,0
115.780604189,84.8807410266,65.7806743623,28.6138344447,23.7588979849,21.6957650401,0.898400010892,0.0898801639861,2.49865790338,2.3195976377,2.16822268611,453,700,363,7319,650.0,0
130.488791689,102.512848551,93.6639329324,39.6273443336,35.5322846961,36.4946932795,1.29721391213,0.0259153253231,2.89165835528,2.80501551296,2.81660409789,401,528,743,645,1235.0,0
153.763367212,120.717631463,115.495360141,57.219352118,58.1294727452,53.228663636,1.49172760289,0.0188583333333,3.17784948244,3.18899965125,3.08943574342,600,400,918,653,1263.0,0
154.64171123,106.755793226,86.1176470588,40.0087553688,29.3709917786,25.6397027832,1.20536030564,0.00223381380903,2.72116795289,2.62059067208,2.5336140172,433,580,414,46,450.5,0
95.5428571429,70.0428571429,49.7071428571,15.5031662336,8.81627669109,7.95298365267,0.670564346441,0.000853658536585,1.65547801043,1.45144794847,1.2310650334,328,500,14,104,9.0,0
236.585798076,208.531883362,186.650420589,21.3860686228,23.3085417851,23.8117689192,1.38413774096,0.161909428861,1.72993625988,2.0852955285,1.79547920488,538,550,29982,2442,38454.0,0
165.639952996,125.93560517,138.324167646,46.599238308,43.868711535,49.6071417744,1.87609379697,0.0116912734467,3.04784818975,3.01240448428,3.13182652826,853,1280,1711,561,2164.0,0
168.8801986,146.179939193,145.982371482,34.8270488868,34.9282748746,36.6304706854,0.813215171314,0.00506521154333,2.62884437872,2.6262005206,2.57032308247,2304,3072,390,8654,339.5,0
122.177672804,82.0348018895,58.8095054468,34.139623415,26.1845124718,20.5234441467,0.866411520326,0.0176555691721,2.76692662016,2.51823576052,2.18891640172,459,1280,530,2888,628.5,0
190.058441558,166.474025974,161.058441558,29.887719976,32.4676058441,36.9542077131,0.932705214755,0.000125325520833,2.53705283599,2.59933309718,2.79109698284,960,1280,25,80,11.5,0
128.98482533,97.2993109735,81.3117241749,47.3550759144,45.3070954871,42.0558467203,1.26363973751,0.00758850097656,2.72966086671,2.77698730175,2.7744849111,1920,2560,6925,3041,7472.0,0
200.485250861,173.747877973,150.934196151,53.7419060578,59.919455725,58.7430955906,0.779532086789,0.0404384027188,2.43761196938,2.7317121288,2.75468182646,535,550,1623,3868,1834.5,0
163.65625,141.8125,123.15625,69.8013293995,76.8677588053,77.1298051076,0.977538310923,2.93083235639e-05,1.92920845419,1.91592649675,1.93227800125,853,1280,7,23,0.0,0
179.37285192,140.463972317,126.141551319,52.3525878758,53.5843135405,52.4780598839,1.69046995031,0.19927140255,3.05955973422,3.17312223478,3.14557607483,549,700,25588,4260,31318.0,0
124.772099492,77.8342012485,67.5459132516,33.2072787649,19.7581686574,19.209178297,1.24606135085,0.0062900797526,2.73557457901,2.26276185706,2.23599889437,1920,2560,8041,2324,12496.0,0
110.470843879,50.3745229895,45.0240069445,8.5578297663,2.90211175031,1.8465496729,1.63204072928,0.162484429953,1.05507104177,0.176248250375,0.0883214507373,853,1280,166184,876,263658.0,0
200.723803828,166.641566986,152.033672249,45.2534889387,45.7699749259,41.287360957,1.80239954664,0.129778398727,2.77619295894,2.88347850581,2.81972698353,315,409,5273,887,8637.0,0
209.924085374,177.013047982,167.057774797,43.7424688916,46.5292090479,44.4910441338,1.7348901173,0.458855693142,2.6269935464,2.95686493724,2.86197418483,853,1280,448017,13025,487752.0,0
138.821644402,107.80812659,95.8601304071,34.1004948043,28.6679407653,24.5928308454,1.58868075273,0.0762875341219,2.36799171716,2.12497959461,2.17392087974,471,350,2135,677,2394.0,0
126.387744626,97.1501443696,90.5509143407,27.7247248776,27.8267875157,25.9053704123,1.45793131423,0.0365501876173,2.64084557711,2.60786283947,2.56054142379,800,533,4023,740,9742.5,0
167.490083979,125.009302326,118.53620801,53.3538008679,47.6383980391,38.9227483964,1.96477480269,0.185389221557,3.19685138,3.15378991926,2.97384296614,334,500,4042,1382,5534.0,0
165.83202045,124.628410454,109.871667797,45.8282892874,43.4606141992,43.3383772902,1.57625815659,0.079344514719,3.10144017381,3.07386913892,3.03237886628,404,598,560,2698,899.5,0
126.863153025,96.8284193326,85.3513003402,23.846905504,14.6848905044,9.08532379065,1.15859556666,0.621617636284,2.41354736792,2.02259101142,1.57811714578,853,1280,548811,15974,390162.0,0
195.401883651,160.801702468,132.995462262,56.622537614,59.0719331229,52.7392361797,0.9178428161,0.0498567708333,2.56478666981,2.66697841428,2.63144601834,1920,1280,2025,25137,2756.5,0
114.704990758,90.0569316081,70.1988909427,46.6141616627,46.937569078,45.1130967236,0.72768878686,0.0173255277721,2.36310311023,2.27416607399,2.04180043154,328,476,100,1225,81.0,0
192.346489355,140.544744708,130.914170683,39.7160143662,47.0068644098,53.1854263605,1.9456464243,0.0478627737226,2.80341205413,3.01949261354,3.15256706661,685,500,2964,623,2713.5,0
189.028571429,169.857142857,150.971428571,63.263388516,67.9252289999,63.4951002448,0.653149389156,0.000291666666667,2.07788783562,2.09839959589,2.32997667119,300,400,8,25,4.0,0
194.305008446,146.130040168,132.66361704,51.6302900945,51.3997444001,48.9391667073,1.8410166258,0.113991561026,2.86428456515,3.13309180409,3.10587739436,848,1280,7576,11691,12427.5,0
123.1875,102.25,102.9375,50.5312016852,50.7130407292,51.1486421496,1.012539007,6.70016750419e-05,2.07944154168,2.07944154168,2.04673853269,398,600,2,13,0.0,0
181.462411808,128.309220663,98.7680642284,54.6471532265,65.8025284231,67.1662192077,1.10170956625,0.0954781262098,2.85214463378,2.73083452979,2.60998617542,369,350,851,1234,583.5,0
133.25104363,100.162974684,81.6547266361,34.3296569897,31.9133033298,30.9189376517,0.951565049667,0.0985403397028,2.80112130078,2.68029239778,2.59259516816,640,471,9173,2021,10371.0,0
206.473741514,161.799827078,141.504291021,32.7899826133,30.8364777563,31.119000011,2.52808734876,0.243538751891,2.65337458421,2.65242129436,2.68042598627,301,426,14629,1583,16744.0,0
128.808036739,94.777956372,76.137543054,47.2828737869,40.4065512979,36.0382135866,0.942905792685,0.026234939759,2.96571535846,2.81128170349,2.60189268833,332,500,83,2394,7.5,0
141.238107753,95.9269382392,68.2651773982,37.2576647235,24.2412409575,20.6155436555,1.08712232802,0.00412868923611,2.81081750284,2.49119860866,2.23109120006,720,1280,553,535,972.0,0
184.535823899,98.7615890205,68.5525233807,11.9162111861,12.9911875356,13.7085652443,1.88596863222,0.368679779029,1.59011326298,1.68151336958,1.7448928301,707,530,122671,2064,117720.0,0
138.420959499,95.5806542942,72.3407935901,47.9316935474,42.4759452471,38.0270593585,1.06963683249,0.0646990401524,2.96457751577,2.83646274494,2.7339652506,853,1280,10776,7516,10632.0,0
91.0,73.3333333333,65.3333333333,9.89949493661,10.3387082795,9.6724120857,0.972718636195,1.69033130494e-05,1.09861228867,1.09861228867,0.636514168295,340,522,1,3,0.0,0
240.313805453,208.111412425,171.534311797,14.1072708721,17.3187333849,16.7264629947,0.956136778491,0.125290486565,0.966351760724,1.62313453195,1.62951561112,756,510,1683,15013,2182.0,0
157.45984456,105.718767991,111.990356937,48.6662168406,42.2038915482,41.3297820671,1.62063073624,0.0167416038977,3.12905611301,2.95642288577,2.92222720227,526,789,3070,404,3282.0,0
207.076104226,165.125174159,142.081029552,42.7356143712,43.8139539391,41.2721624784,2.03087843041,0.11251650165,2.71740657691,2.96943084305,2.93414649041,909,800,28052,1525,29296.0,0
166.235232068,118.209520042,101.605221519,45.3383092087,42.541689767,44.2676072166,1.54879779453,0.0712781954887,3.08795972743,3.03052433166,3.00966941592,266,400,601,853,850.5,0
142.423025964,107.891750218,98.4701696401,45.5792186825,37.5127077751,33.350023918,1.62898163968,0.0422275797526,2.87540025218,2.7714956187,2.67942353268,1920,2560,22030,12095,58822.0,0
116.126744186,82.7058139535,70.2162790698,34.2671648532,31.5444052263,28.5195928592,1.07641686236,0.00407698871717,2.79048056011,2.67099960243,2.4451350328,398,530,79,171,82.0,0
140.814472928,100.074937199,106.641899458,40.0177636471,38.6603942611,31.0560925746,1.72737489022,0.135407829975,3.01385918164,2.95524242228,2.73844435794,499,489,6403,2806,14218.0,0
137.523224246,107.040179673,89.2322424601,43.2498402965,42.0472336196,39.6660564752,0.97820103888,0.102470334739,2.87560068148,2.83188370473,2.76280238912,397,498,529,4970,938.0,0
149.107170526,107.099165017,106.414737023,40.9271556712,37.0507966965,35.0861049298,2.68190543191,0.139543543544,2.99501179186,2.91408410605,2.85211206319,333,500,13570,624,24182.0,0
179.17037037,136.214814815,131.992592593,37.9747558919,34.6194946548,37.4685045608,2.52843831366,0.000922131147541,2.87353149888,2.81720653438,2.87297461777,366,400,95,14,40.0,0
155.05876444,121.347564038,97.7674535409,48.5742485436,48.6303179927,47.2349637833,0.920393892712,0.00831662489557,2.96595518011,2.93130999532,2.89398745765,399,600,39,908,36.0,0
120.43572621,84.061769616,72.2634947134,49.3772617953,44.6748853117,44.9380562673,1.20123433725,0.0194480519481,2.82910685257,2.72150446412,2.59689981296,350,528,464,613,334.0,0
77.3934894346,51.7532838378,57.7258709309,30.2469644939,29.5461232189,25.1080863701,1.11004190079,0.00648518518519,2.56642970858,2.50392554097,2.27198654332,600,900,2510,312,2771.0,0
208.058363212,149.896078766,118.018809402,29.561286366,40.321109337,48.6266831086,1.79324402728,0.180146097655,2.53892952665,2.78732047059,2.84295421067,765,510,26775,3155,33619.5,0
117.19656925,79.3056332063,52.128377806,19.3107062694,14.354096666,10.6956428621,0.637076802718,0.0564594811754,2.20948446475,1.95588550667,1.5697276072,792,528,373,5669,639.0,0
165.097635727,137.900175131,122.982924694,63.5630787931,65.5950909324,59.9341229641,1.24318280663,0.00422962962963,2.83766389836,2.89983930869,2.94626519218,600,900,934,319,1048.0,0
171.547445255,138.97080292,129.401459854,48.7620426156,47.1540326713,51.7816104457,1.27483481191,0.000683632734531,2.8614662121,2.9243775687,3.03266977374,501,400,45,49,18.0,0
136.988742092,103.525493115,88.7566989207,40.5448673784,38.1008665798,34.2589321119,1.37059793592,0.0643592814371,2.80299027039,2.63089059223,2.47151542094,334,500,2687,1492,2135.0,0
190.014814047,155.656169067,138.522221071,41.0012909742,39.9740628966,37.8492890503,1.52553316462,0.079038729223,2.63166188107,2.72662744199,2.70857925593,590,414,11056,754,12160.0,0
135.692269818,96.2317823732,104.924298375,26.4275685681,27.1905139066,21.4787588256,1.89538775147,0.0486467065868,2.60628603899,2.62814438433,2.40067734705,334,500,953,3107,1493.0,0
143.738488647,96.3517010062,82.6492418505,30.5564922859,30.0652832082,27.6534128515,1.15435584545,0.145044277547,2.68660672472,2.66185890682,2.61929473543,811,550,22641,4212,32101.0,0
124.693373646,102.800201562,94.4850088183,15.0585807951,14.3449790079,13.5996768857,0.714010495137,0.0212143887968,2.00364497086,1.98107683584,1.94313717848,353,530,345,610,428.0,0
176.845002414,140.94760985,113.129647513,53.6322233084,62.4104604994,64.6858571164,0.86364537716,0.00366470838052,2.84780849824,2.99732615977,2.97228224221,883,1280,50,2341,57.5,0
144.596540253,104.599015303,95.3552628077,45.9737017453,41.9763908436,34.4088704916,1.56661455526,0.312084717608,3.11808998075,3.03728231138,2.83818507815,301,400,7682,1502,11738.0,0
134.598639456,102.272108844,100.034013605,50.3756851865,48.6062281252,43.9358553723,1.58255448205,0.001225,3.05671976854,2.99001882361,2.88839837076,300,400,20,36,0.0,0
125.381848775,91.1215690399,86.5615206646,38.7174231925,34.5140543252,33.0790762819,1.62744078268,0.0174183030481,2.93742771629,2.82221381722,2.7395089931,853,1280,3665,4159,4704.0,0
237.6,220.6,228.6,7.2,7.2,6.56048778674,1.12946912646,6.21600621601e-05,0.325082973391,0.325082973391,0.325082973391,325,495,5,6,0.0,0
109.039978571,80.1289760932,75.9552668586,34.7412213831,32.8221146007,31.042404748,1.25683665287,0.0471965865992,2.81523526701,2.73305114338,2.60065528799,452,700,892,2019,329.0,0
131.203401373,103.596105354,103.397728737,30.5989672338,28.1738094835,25.556631621,1.23705826365,0.0565947916667,2.74216103581,2.66471305587,2.55716205266,800,1200,2037,7101,384.5,0
206.768552656,169.636030824,157.168146513,40.1803519309,42.6533595367,49.7047728917,1.72335223457,0.172721761068,2.58658800781,2.69566854055,3.0246717181,1920,1280,163862,18388,216448.0,0
167.009931507,130.149315068,107.379794521,39.0432527628,40.4116527454,45.4543644689,0.928556041301,0.0122586062133,2.82847067846,2.83000761203,2.87241670321,397,600,281,766,208.0,0
201.674113705,158.797224999,144.773414075,34.7453403259,47.0122651402,45.1755590204,1.80257218259,0.0562095175149,2.68418476492,2.97563361333,2.93159255593,445,680,2515,1727,1925.0,0
137.128813559,91.6350282486,58.3762711864,23.4496531302,21.7196600291,20.6156569784,1.00729987779,0.00411620248926,2.32811416107,2.01608772105,1.7325196759,492,437,221,141,286.0,0
209.901145895,143.564273991,138.505729473,24.304295302,21.4714264993,28.6497323552,3.41771763167,0.296636591031,1.90885887338,2.31561363644,2.4510538585,386,580,59458,1769,75841.5,0
143.76284253,111.291512306,93.3020413061,50.1499011444,51.512434781,52.4850989067,0.990766762092,0.0610648080305,2.90250682709,2.88873080494,2.815562088,853,1280,7477,19169,9264.0,0
148.01016689,100.520813351,76.6899098408,45.023018733,38.7932341854,34.569127844,1.06050086612,0.0558855060034,3.05922923902,2.903043916,2.69690590707,352,530,306,2747,462.0,0
143.240745535,115.360082837,99.3934765726,43.1557873229,39.8236928763,38.1972614624,0.891675882882,0.00402395833333,2.93647692452,2.86800115046,2.82030093376,800,1200,152,1802,125.0,0
142.323956868,107.301922175,94.9695264885,35.8816433957,33.0874727692,35.6320797851,1.52532582978,0.00616473988439,2.75539814369,2.72912319898,2.76195403729,692,500,995,404,1234.0,0
164.378323108,121.679520888,106.210439186,48.0699850259,46.3846622068,48.2776102381,1.43487419567,0.123040977714,3.12009290511,3.07969878655,3.08268215948,214,390,2919,1413,2942.0,0
163.612289818,118.104551953,106.692209943,38.8153127635,33.2068595002,36.0299780935,1.99832642802,0.299564951397,2.95898085442,2.81775420553,2.88470212199,470,626,34577,1662,28770.5,0
113.544197444,89.2088219849,73.9214948363,25.6797696086,23.8999858847,20.9287936601,1.00322548295,0.0485180467091,2.28183091057,2.17619244221,2.05848112828,471,500,2033,1416,2441.0,0
97.4551598369,72.4777944647,64.4408925123,27.3744128827,27.2841058343,27.9691073253,0.956309324482,0.00853788100821,2.22006224666,2.19552440922,2.19308709232,853,1280,452,2090,780.0,0
139.895626442,99.053998363,79.2397472368,40.4881969629,35.7404013952,34.3074326748,0.965703078994,0.0710892740885,2.90385882409,2.81261395345,2.69669063785,1920,1280,12076,14358,32416.0,0
146.384887753,101.166818763,83.914400438,33.6309180268,26.1366099828,25.1536169355,1.16102195564,0.168926626832,2.70089978872,2.51437227828,2.46234426264,333,487,12896,791,11392.5,0
105.387931034,87.4482758621,76.4655172414,5.99679735175,5.9209517344,9.77719993278,1.01974820429,0.00048698572628,1.12959205377,1.12959205377,1.6321948693,397,600,9,85,0.0,0
100.338926174,76.0939597315,79.5067114094,56.4757110129,57.6328744602,53.5991362302,0.955582568547,0.00105688750177,2.83857652057,2.81604150546,2.68031209517,532,530,32,84,39.0,0
187.958592822,146.815813043,135.009414509,28.7377289953,26.0245109656,16.4028276045,1.90028457365,0.0439725600821,2.63774538562,2.53945554041,2.04027659476,853,1280,45639,409,104192.0,0
192.583255266,150.467005118,154.712129828,38.2700356363,39.4759016864,38.0908056184,2.43275687793,0.0994657389323,2.60046751811,2.66761602337,2.3003370961,1920,1280,116322,4770,122646.0,0
79.6520737327,49.5921658986,58.2419354839,15.9199077711,15.7669383254,17.9359842701,1.14329482536,0.00195242208306,2.0501969183,1.9782376238,2.06546956562,421,528,167,78,96.5,0
181.145185185,155.234074074,139.346666667,61.4303552887,63.7162345298,63.5381352971,0.904499108773,0.0003515625,2.88253123108,3.02054372129,3.02019951606,1200,1600,23,381,20.0,0
129.159083453,92.1093990755,89.4914458969,23.1494987223,22.2367322393,23.727961517,1.87984656775,0.471833958724,2.43039368343,2.41953151422,2.48097829687,800,533,98096,3564,160539.0,0
195.881357896,148.303499015,127.687058278,28.3362150909,31.167785114,33.566823432,1.92401731108,0.0528051391863,2.59930198956,2.72915154588,2.78883616078,700,467,3033,1129,2081.0,0
111.333395644,75.9528460604,54.2055332274,29.4452474631,28.2218301905,24.8721284074,0.805696730255,0.0174137369792,2.51360701948,2.38430994364,2.10992801909,960,1280,1979,4312,2898.5,0
208.767565809,135.959490242,112.84662404,30.0219453466,35.5113301326,39.8469016573,2.01965799407,0.225955882353,2.57061341832,2.84000754312,2.88857856103,740,680,33819,3175,58654.0,0
135.457088044,92.693477502,97.3774969194,47.5477081918,38.9636750478,39.193776317,1.90783249733,0.0473535325792,3.03748732134,2.90212603379,2.84728501666,2304,3072,71789,10537,297585.5,0
243.49372713,223.148980659,196.485363304,9.43390285717,14.6316783647,15.2029284358,0.621853586721,0.00415147569444,1.06892666273,1.56398590718,1.78078434027,720,1280,316,627,315.5,0
167.458628842,135.882978723,122.5,49.8904479742,51.6152731682,50.2325972829,1.47065625078,0.00353383458647,3.0494340655,3.06929349519,3.07661595553,399,600,331,111,439.0,0
78.875,47.9375,40.125,22.5856010547,18.8860687744,11.3736262907,0.641952928621,1.47058823529e-05,2.06364957048,1.59340323183,1.63043258263,850,1280,1,16,0.0,0
201.328599239,105.088355013,136.364127068,44.8145706601,43.9082443763,40.0783616746,1.77421699954,0.07357421875,2.77075471522,2.95675397205,2.99543554395,640,480,10728,854,20835.5,0
203.766062884,169.335782638,148.61722488,37.0451746634,39.3453677183,43.0436611377,1.36828641126,0.0609329446064,2.71112711842,2.84289251658,2.89587792316,343,280,786,932,1155.0,0
72.0,54.0,40.0,0.0,0.0,0.0,0.222692430019,4.995004995e-06,-0,-0,-0,364,550,0,1,0.0,0
141.793103448,112.310344828,93.0,48.954151182,39.4899406207,33.784305681,0.818577675085,5.58444059311e-05,2.51222857148,2.61416094363,2.51855443597,577,900,6,16,2.5,0
148.387715931,101.666026871,95.7389635317,40.7613173616,37.0699626109,39.8652600856,1.60953726421,0.00517635370094,2.96408943482,2.84381641753,2.81491711042,366,550,184,110,295.5,0
190.353805016,142.737861954,121.554315952,46.4036508922,45.5970692284,46.284112439,1.75751019785,0.230254364014,2.72571070968,2.95360890466,3.04268476459,1024,1280,260546,5966,330788.5,0
141.318181818,100.727272727,88.3181818182,27.7994217789,30.7529478531,33.3941834397,1.5741938251,0.0005256869773,2.41689400349,2.47676095313,2.4529769466,300,279,37,5,46.0,0
161.327614401,103.79674557,78.1668364475,28.1322286904,20.1395940142,7.69386024308,1.13620664385,0.136661049238,2.44551551866,2.12369540312,1.42094215634,853,1280,124031,3513,164610.0,0
190.765840407,121.535144312,101.64672326,46.5746891759,39.0485928285,36.4464341735,1.86712453285,0.102772950299,2.98456342769,2.9793098153,2.89955248943,293,489,1138,1664,1668.0,0
92.9267614339,66.1639369592,61.5322156984,27.6187633417,26.0262806434,18.1277624937,1.1874660476,0.0589703872437,2.59602821493,2.51014487265,2.15162359716,439,500,2838,1135,3724.0,0
164.368171683,134.02173913,117.43812709,35.2668385472,36.0179655421,35.9302994283,0.97505354703,0.0184567901235,2.79871423555,2.79768812476,2.82925381022,540,360,482,742,403.5,0
229.485032307,165.573274677,187.73829736,30.5669570023,41.4935632989,38.2671048611,2.10052724616,0.300578512397,2.13867979701,2.87219218688,2.75021008357,440,440,8320,1771,10182.0,0
183.996667567,146.763937675,127.256687382,47.5653949807,47.5899791313,46.7730511519,1.38413442349,0.0353036565978,3.0160861277,3.10088803488,3.08330924964,629,500,1116,1124,1404.0,0
172.311432143,122.717599667,101.455618836,40.4895051031,37.2689788656,41.3125439931,1.59045548099,0.0769576139826,2.97707297032,2.93164490063,2.99845148536,353,530,92,3924,90.0,0
138.336421131,101.176962426,99.3984281994,30.8977710538,34.1797653738,29.307850164,1.82356169343,0.252157598499,2.7381264457,2.78476706927,2.67981045748,800,533,46910,2600,51094.0,0
90.6829268293,72.0975609756,83.487804878,9.51106935177,9.12729724654,8.86242259237,0.592720558004,0.000220600895317,1.37935766654,1.37935766654,1.51771490531,352,528,5,20,1.5,0
171.500109967,98.2080775767,88.7236429071,43.7926863206,28.1110014445,27.4627431836,1.89622333552,0.320608974359,2.67537364592,2.55288420003,2.55722566826,390,400,22397,2387,25819.0,0
179.807582938,135.712164297,118.966508689,48.0880604087,52.8330279368,53.6942766003,1.56331933204,0.138209606987,3.0415959553,3.15649518293,3.16736413854,229,200,836,1016,920.0,0
127.933419731,101.264377126,91.9949781306,40.7292499598,36.5433875006,38.8213202289,1.32648823296,0.0147617271197,2.74412220998,2.70383772905,2.74306745414,792,528,2649,446,3725.0,0
148.187102008,118.942364632,103.84404786,32.5436043685,29.5515780555,25.1658698324,1.1280545655,0.0451622948417,2.77568151794,2.66145212512,2.52536564059,853,1280,14661,8783,4186.0,0
191.11147089,145.852716363,120.128493432,53.0336561188,59.628935621,58.8528110994,1.27178065706,0.169429586753,2.90193061213,3.13585472818,3.11478591189,853,1280,29106,26341,39509.0,0
181.896939171,143.102673382,136.177838047,61.0000812552,68.2094905106,58.7576513597,1.28962512572,0.0136028249183,2.86822771452,3.00907574492,3.00037197454,358,530,507,663,333.0,0
127.439330067,86.9502758834,68.1603378961,25.463391559,23.6209993872,21.9289811598,0.830577005783,0.0499991861979,2.52018844613,2.41135531168,2.29948736829,960,1280,24759,1306,38670.0,0
148.219653179,121.371387283,115.966763006,36.5804326527,34.1112501882,34.5961472417,1.11015140479,0.00230666666667,2.86077337775,2.78590071525,2.80654726434,500,600,45,326,40.0,0
130.070195627,98.1196777906,85.0506329114,63.6237657255,67.1327160001,61.5085460223,0.933193851535,0.00473311546841,2.94954805775,2.90363773332,2.67844545384,720,510,14,1162,6.0,0
133.124122954,96.0666555296,84.4435349148,23.4919382375,20.0572618478,18.5389009323,1.73048320171,0.0255811965812,2.48940251158,2.30984993403,2.24473280851,585,400,4697,131,6367.0,0
147.280141261,104.155059133,81.2481931669,43.524195242,41.3978379018,39.07092001,1.01263363018,0.114436090226,2.99898988032,2.90119039645,2.77018154373,266,400,2593,1745,2602.5,0
177.592800136,129.259636611,132.873832569,44.5720229426,37.835012898,41.8637612333,2.40971095195,0.0122406983995,2.76340939972,2.92498655761,3.0023885571,566,850,1347,261,1310.0,0
185.010143407,148.758656873,126.743616649,33.9898895829,34.8795833571,40.318481468,1.12319934582,0.0112647754137,2.69026653055,2.81676445767,2.94976764756,423,600,210,752,196.0,0
107.095470625,77.3739474232,73.4263855171,21.1294286899,23.6684375229,24.4929628981,1.62268033728,0.312868923611,2.21590278358,2.21775105961,2.23717283414,640,360,23537,1273,30502.0,0
209.986834717,163.360476076,175.843560743,27.6045838969,37.9875144304,41.0503415601,2.27394506234,0.370819854992,2.51221900106,2.83856093769,2.91999108446,489,550,72496,2957,80724.5,0
168.788986191,136.423459077,122.619484675,59.5384425115,57.604828093,54.2172238656,1.09383392759,0.0688463768116,2.98164771788,3.11841165803,3.05193376721,345,500,1616,2469,1511.0,0
113.989639196,74.4118054796,45.4643026522,22.4742342775,17.7084478782,9.41022069243,0.681759899676,0.0223071289063,2.29373103492,2.11450105186,1.46593463857,960,1280,1223,3147,1570.5,0
159.590863952,128.787487587,117.170804369,47.593105698,51.6155919949,46.9786511725,1.58308706975,0.00128046671549,2.81903436412,2.79939752947,2.86205258171,768,1024,557,179,667.0,0
143.883535529,91.8100519931,88.9435008666,40.3215793786,34.6938774559,39.0497518089,1.74610911103,0.0154203859105,2.89897538567,2.7583775215,2.87806161586,353,530,1165,199,931.5,0
143.540282667,110.628929612,100.874044212,32.8752454536,19.0128327896,10.3031322934,1.36582777563,0.387133645955,2.66756868716,2.29894480568,1.61047335358,853,1280,211958,10707,293456.0,0
146.032442748,102.586832061,71.4017175573,35.7140212505,28.5634104125,30.6325158546,0.776562509386,0.00439966414777,2.69201995473,2.48109996079,2.35427176957,397,600,266,314,270.0,0
218.394431946,171.311642295,170.772665917,40.6726657539,45.6360745932,42.420403274,1.92137652452,0.113382733684,2.44120658163,2.931507482,2.88542255408,322,487,6245,1205,11240.0,0
139.509868421,101.019736842,74.125,41.1845162203,26.0439836458,18.9909301413,1.19543235555,0.000278429073857,2.77858734098,2.45879197439,2.19955568627,853,1280,27,142,16.5,0
128.411824669,93.8036017669,79.5083248386,42.1683956022,44.3246390416,43.7936561317,1.08916757209,0.00269544988277,2.76436623019,2.7099108153,2.72164704103,853,1280,460,498,494.5,0
167.05541309,105.902553239,84.3874456461,42.6882188595,36.8098700442,31.2978323887,1.35385472997,0.0478040720605,2.97987676987,2.85738088461,2.68483763874,354,530,3056,746,1446.5,0
185.16174281,135.272078991,137.378888802,58.813662976,59.2646203319,52.8233309456,2.07379994565,0.0226660746004,3.08523848092,3.31143715902,3.18385939206,563,1000,707,3519,1365.5,0
222.197002372,183.063187406,195.338041837,31.9006725454,33.5430882906,49.5289143161,1.42112632944,0.00854400058962,2.17337159169,2.51136593566,2.47899249695,848,1280,6805,1003,8511.5,0
176.988794618,134.959916319,116.105859752,36.999696932,40.2793946454,34.6211038917,1.3850204718,0.564577326432,2.8294760812,2.81550007516,2.61174425723,507,511,106721,2021,122285.5,0
190.000622005,149.708556027,136.199087726,42.5631977877,40.7380462903,38.3928742973,2.30845970366,0.251072936549,2.92192328714,2.92877000992,2.82617869599,339,510,12313,2859,11810.0,0
