110.129151292,81.6806698836,77.6945784842,17.5346235985,18.0713864472,19.6024450505,1.57865333415,0.0174233432245,2.076122736,2.09416711872,2.15780478496,337,600,2711,133,2614.5,0
115.164029332,83.7017882413,74.4172134311,27.8515247551,26.1032269434,24.3208853594,1.16113450003,0.0116536731634,2.55702362388,2.43087254071,2.37635239253,667,1000,835,1179,928.5,0
137.058675746,96.3209150111,83.0200654524,32.7715180098,30.7648194931,28.0508357713,1.17392924798,0.0315114583333,2.69601235297,2.49618372175,2.40247491343,800,1200,18668,1562,14663.0,0
182.432167278,147.024526806,132.245416708,58.9247930636,63.2007256625,59.8562458233,1.31911453281,0.0969356388088,2.94299562696,3.08559899378,3.0875892764,347,600,5535,1395,8893.0,0
143.422768068,108.389584317,95.5360179499,45.7571897837,40.6548251026,38.9944220641,1.42245483966,0.0352833333333,3.00193115006,2.91576844913,2.84740656249,400,600,2251,725,3093.0,0
